module_id,trait_in,trait_out,in_name,out_name,subpathway_cn,subpathway_en,pathway_class,rule_confidence,ratio_trait,direction_sign,suggested_forward_ratio_expr,suggested_reverse_ratio_expr,suggested_forward_ratio_name,suggested_reverse_ratio_name,fill_rule,note,norm_fwd,norm_rev
M_350,GCST90200077,GCST90200401,1-stearoyl-2-oleoyl-GPI (18:0/18:1),Myo-inositol,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,中,,,GCST90200401 / GCST90200077,GCST90200077 / GCST90200401,Myo-inositol / 1-stearoyl-2-oleoyl-GPI (18:0/18:1),1-stearoyl-2-oleoyl-GPI (18:0/18:1) / Myo-inositol,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200401/gcst90200077,gcst90200077/gcst90200401
M_351,GCST90200078,GCST90199629,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200078,GCST90200078 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-myristoyl-2-arachidonoyl-GPC (14:0/20:4),1-myristoyl-2-arachidonoyl-GPC (14:0/20:4) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200078,gcst90200078/gcst90199629
M_352,GCST90200079,GCST90199808,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200079,GCST90200079 / GCST90199808,Glycerophosphoethanolamine / 1-oleoyl-2-arachidonoyl-GPE (18:1/20:4),1-oleoyl-2-arachidonoyl-GPE (18:1/20:4) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200079,gcst90200079/gcst90199808
M_353,GCST90200080,GCST90200401,1-palmitoyl-2-oleoyl-GPI (16:0/18:1),Myo-inositol,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,中,,,GCST90200401 / GCST90200080,GCST90200080 / GCST90200401,Myo-inositol / 1-palmitoyl-2-oleoyl-GPI (16:0/18:1),1-palmitoyl-2-oleoyl-GPI (16:0/18:1) / Myo-inositol,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200401/gcst90200080,gcst90200080/gcst90200401
M_354,GCST90200081,GCST90199629,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200081,GCST90200081 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6),1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200081,gcst90200081/gcst90199629
M_355,GCST90200082,GCST90199808,1-oleoyl-2-linoleoyl-GPE (18:1/18:2),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200082,GCST90200082 / GCST90199808,Glycerophosphoethanolamine / 1-oleoyl-2-linoleoyl-GPE (18:1/18:2),1-oleoyl-2-linoleoyl-GPE (18:1/18:2) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200082,gcst90200082/gcst90199808
M_356,GCST90200083,GCST90199629,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200083,GCST90200083 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0),1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200083,gcst90200083/gcst90199629
M_357,GCST90200045,GCST90199808,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200045,GCST90200045 / GCST90199808,Glycerophosphoethanolamine / 1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),1-stearoyl-2-arachidonoyl-GPE (18:0/20:4) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200045,gcst90200045/gcst90199808
M_358,GCST90200046,GCST90199629,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200046,GCST90200046 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200046,gcst90200046/gcst90199629
M_359,GCST90200048,GCST90199808,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200048,GCST90200048 / GCST90199808,Glycerophosphoethanolamine / 1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4),1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200048,gcst90200048/gcst90199808
M_360,GCST90200051,GCST90199629,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200051,GCST90200051 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6),1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200051,gcst90200051/gcst90199629
M_361,GCST90200052,GCST90199629,1-(1-enyl-palmitoyl)-2-arachidonoyl-gpc (p-16:0/20:4),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200052,GCST90200052 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-(1-enyl-palmitoyl)-2-arachidonoyl-gpc (p-16:0/20:4),1-(1-enyl-palmitoyl)-2-arachidonoyl-gpc (p-16:0/20:4) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200052,gcst90200052/gcst90199629
M_362,GCST90200054,GCST90199808,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200054,GCST90200054 / GCST90199808,Glycerophosphoethanolamine / 1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4),1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200054,gcst90200054/gcst90199808
M_363,GCST90200057,GCST90199629,1-(1-enyl-palmitoyl)-2-oleoyl-gpc (p-16:0/18:1),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200057,GCST90200057 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-(1-enyl-palmitoyl)-2-oleoyl-gpc (p-16:0/18:1),1-(1-enyl-palmitoyl)-2-oleoyl-gpc (p-16:0/18:1) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200057,gcst90200057/gcst90199629
M_364,GCST90200058,GCST90199808,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200058,GCST90200058 / GCST90199808,Glycerophosphoethanolamine / 1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4),1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200058,gcst90200058/gcst90199808
M_365,GCST90200060,GCST90199629,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200060,GCST90200060 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2),1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200060,gcst90200060/gcst90199629
M_366,GCST90200061,GCST90199808,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200061,GCST90200061 / GCST90199808,Glycerophosphoethanolamine / 1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1),1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200061,gcst90200061/gcst90199808
M_367,GCST90200062,GCST90200401,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4),Myo-inositol,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,中,,,GCST90200401 / GCST90200062,GCST90200062 / GCST90200401,Myo-inositol / 1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4),1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4) / Myo-inositol,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200401/gcst90200062,gcst90200062/gcst90200401
M_368,GCST90200063,GCST90199808,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200063,GCST90200063 / GCST90199808,Glycerophosphoethanolamine / 1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6),1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200063,gcst90200063/gcst90199808
M_369,GCST90200065,GCST90199808,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200065,GCST90200065 / GCST90199808,Glycerophosphoethanolamine / 1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6),1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200065,gcst90200065/gcst90199808
M_370,GCST90200067,GCST90200401,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),Myo-inositol,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,中,,,GCST90200401 / GCST90200067,GCST90200067 / GCST90200401,Myo-inositol / 1-stearoyl-2-linoleoyl-GPI (18:0/18:2),1-stearoyl-2-linoleoyl-GPI (18:0/18:2) / Myo-inositol,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200401/gcst90200067,gcst90200067/gcst90200401
M_371,GCST90200068,GCST90199808,"1,2-dilinoleoyl-GPE (18:2/18:2)",Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200068,GCST90200068 / GCST90199808,"Glycerophosphoethanolamine / 1,2-dilinoleoyl-GPE (18:2/18:2)","1,2-dilinoleoyl-GPE (18:2/18:2) / Glycerophosphoethanolamine",若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200068,gcst90200068/gcst90199808
M_372,GCST90200028,GCST90199629,1-stearoyl-2-oleoyl-gpc (18:0/18:1),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200028,GCST90200028 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-stearoyl-2-oleoyl-gpc (18:0/18:1),1-stearoyl-2-oleoyl-gpc (18:0/18:1) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200028,gcst90200028/gcst90199629
M_373,GCST90200030,GCST90199629,"1,2-dilinoleoyl-GPC (18:2/18:2)",Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200030,GCST90200030 / GCST90199629,"Glycerophosphorylcholine (GPC) / 1,2-dilinoleoyl-GPC (18:2/18:2)","1,2-dilinoleoyl-GPC (18:2/18:2) / Glycerophosphorylcholine (GPC)",若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200030,gcst90200030/gcst90199629
M_374,GCST90200037,GCST90199629,1-stearoyl-2-linoleoyl-gpc (18:0/18:2),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200037,GCST90200037 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-stearoyl-2-linoleoyl-gpc (18:0/18:2),1-stearoyl-2-linoleoyl-gpc (18:0/18:2) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200037,gcst90200037/gcst90199629
M_375,GCST90200038,GCST90199629,1-palmitoyl-2-palmitoleoyl-gpc (16:0/16:1),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200038,GCST90200038 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-palmitoyl-2-palmitoleoyl-gpc (16:0/16:1),1-palmitoyl-2-palmitoleoyl-gpc (16:0/16:1) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200038,gcst90200038/gcst90199629
M_376,GCST90200039,GCST90199808,1-stearoyl-2-linoleoyl-GPE (18:0/18:2),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200039,GCST90200039 / GCST90199808,Glycerophosphoethanolamine / 1-stearoyl-2-linoleoyl-GPE (18:0/18:2),1-stearoyl-2-linoleoyl-GPE (18:0/18:2) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200039,gcst90200039/gcst90199808
M_377,GCST90200041,GCST90199629,1-palmitoyl-2-stearoyl-gpc (16:0/18:0),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200041,GCST90200041 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-palmitoyl-2-stearoyl-gpc (16:0/18:0),1-palmitoyl-2-stearoyl-gpc (16:0/18:0) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200041,gcst90200041/gcst90199629
M_378,GCST90200043,GCST90199629,1-palmitoyl-2-docosahexaenoyl-gpc (16:0/22:6),Glycerophosphorylcholine (GPC),溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199629 / GCST90200043,GCST90200043 / GCST90199629,Glycerophosphorylcholine (GPC) / 1-palmitoyl-2-docosahexaenoyl-gpc (16:0/22:6),1-palmitoyl-2-docosahexaenoyl-gpc (16:0/22:6) / Glycerophosphorylcholine (GPC),若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199629/gcst90200043,gcst90200043/gcst90199629
M_379,GCST90200044,GCST90199808,1-(1-enyl-stearoyl)-2-oleoyl-GPE (p-18:0/18:1),Glycerophosphoethanolamine,溶血磷脂,Lysophospholipids,甘油磷脂-胆碱-肌醇代谢,高,,,GCST90199808 / GCST90200044,GCST90200044 / GCST90199808,Glycerophosphoethanolamine / 1-(1-enyl-stearoyl)-2-oleoyl-GPE (p-18:0/18:1),1-(1-enyl-stearoyl)-2-oleoyl-GPE (p-18:0/18:1) / Glycerophosphoethanolamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90199808/gcst90200044,gcst90200044/gcst90199808
